seqname,source,feature,start,end,score,strand,frame,gene_id,gene_type,gene_name,level,tag,transcript_id,transcript_type,transcript_name,exon_number,exon_id,transcript_support_level,havana_transcript,hgnc_id,havana_gene,ont,protein_id,ccdsid,artif_dupl
chr1,ENSEMBL,exon,37480230,37480289,.,+,.,ENSG00000283724.1,miRNA,MIR6732,3,GENCODE_Primary,ENST00000619365.1,miRNA,MIR6732-201,1,ENSE00003733616.1,NA,,HGNC:50066,,,,,
chr1,ENSEMBL,gene,37500935,37500994,.,-,.,ENSG00000263675.1,miRNA,MIR5581,3,,,,,,,,,HGNC:43527,,,,,
chr1,ENSEMBL,transcript,37500935,37500994,.,-,.,ENSG00000263675.1,miRNA,MIR5581,3,GENCODE_Primary,ENST00000580821.1,miRNA,MIR5581-201,,,NA,,HGNC:43527,,,,,
chr1,ENSEMBL,exon,37500935,37500994,.,-,.,ENSG00000263675.1,miRNA,MIR5581,3,GENCODE_Primary,ENST00000580821.1,miRNA,MIR5581-201,1,ENSE00002716849.1,NA,,HGNC:43527,,,,,
chr1,ENSEMBL,gene,38089231,38089329,.,+,.,ENSG00000265596.1,miRNA,MIR3659,3,,,,,,,,,HGNC:38882,,,,,
chr1,ENSEMBL,transcript,38089231,38089329,.,+,.,ENSG00000265596.1,miRNA,MIR3659,3,GENCODE_Primary,ENST00000582606.1,miRNA,MIR3659-201,,,NA,,HGNC:38882,,,,,
chr1,ENSEMBL,exon,38089231,38089329,.,+,.,ENSG00000265596.1,miRNA,MIR3659,3,GENCODE_Primary,ENST00000582606.1,miRNA,MIR3659-201,1,ENSE00002707188.1,NA,,HGNC:38882,,,,,
chr1,ENSEMBL,gene,40754355,40754446,.,+,.,ENSG00000198974.3,miRNA,MIR30E,3,,,,,,,,,HGNC:31629,,,,,
chr1,ENSEMBL,transcript,40754355,40754446,.,+,.,ENSG00000198974.3,miRNA,MIR30E,3,GENCODE_Primary,ENST00000362104.3,miRNA,MIR30E-201,,,NA,,HGNC:31629,,,,,
chr1,ENSEMBL,exon,40754355,40754446,.,+,.,ENSG00000198974.3,miRNA,MIR30E,3,GENCODE_Primary,ENST00000362104.3,miRNA,MIR30E-201,1,ENSE00001436867.3,NA,,HGNC:31629,,,,,
chr1,ENSEMBL,gene,40757284,40757372,.,+,.,ENSG00000207962.1,miRNA,MIR30C1,3,,,,,,,,,HGNC:31626,,,,,
chr1,ENSEMBL,transcript,40757284,40757372,.,+,.,ENSG00000207962.1,miRNA,MIR30C1,3,GENCODE_Primary,ENST00000385227.1,miRNA,MIR30C1-201,,,NA,,HGNC:31626,,,,,
chr1,ENSEMBL,exon,40757284,40757372,.,+,.,ENSG00000207962.1,miRNA,MIR30C1,3,GENCODE_Primary,ENST00000385227.1,miRNA,MIR30C1-201,1,ENSE00001500233.1,NA,,HGNC:31626,,,,,
chr1,ENSEMBL,gene,43171652,43171712,.,-,.,ENSG00000284410.1,miRNA,MIR6733,3,,,,,,,,,HGNC:50239,,,,,
chr1,ENSEMBL,transcript,43171652,43171712,.,-,.,ENSG00000284410.1,miRNA,MIR6733,3,GENCODE_Primary,ENST00000635723.1,miRNA,MIR6733-201,,,NA,,HGNC:50239,,,,,
chr1,ENSEMBL,exon,43171652,43171712,.,-,.,ENSG00000284410.1,miRNA,MIR6733,3,GENCODE_Primary,ENST00000635723.1,miRNA,MIR6733-201,1,ENSE00003800140.1,NA,,HGNC:50239,,,,,
chr1,ENSEMBL,gene,43364648,43364715,.,-,.,ENSG00000283836.1,miRNA,MIR6734,3,,,,,,,,,HGNC:50219,,,,,
chr1,ENSEMBL,transcript,43364648,43364715,.,-,.,ENSG00000283836.1,miRNA,MIR6734,3,GENCODE_Primary,ENST00000621166.1,miRNA,MIR6734-201,,,NA,,HGNC:50219,,,,,
chr1,ENSEMBL,exon,43364648,43364715,.,-,.,ENSG00000283836.1,miRNA,MIR6734,3,GENCODE_Primary,ENST00000621166.1,miRNA,MIR6734-201,1,ENSE00003727078.1,NA,,HGNC:50219,,,,,
chr1,ENSEMBL,gene,43448539,43448611,.,+,.,ENSG00000274975.1,miRNA,MIR6735,3,,,,,,,,,HGNC:50126,,,,,
chr1,ENSEMBL,transcript,43448539,43448611,.,+,.,ENSG00000274975.1,miRNA,MIR6735,3,GENCODE_Primary,ENST00000615179.1,miRNA,MIR6735-201,,,NA,,HGNC:50126,,,,,
chr1,ENSEMBL,exon,43448539,43448611,.,+,.,ENSG00000274975.1,miRNA,MIR6735,3,GENCODE_Primary,ENST00000615179.1,miRNA,MIR6735-201,1,ENSE00003732967.1,NA,,HGNC:50126,,,,,
chr1,ENSEMBL,gene,43838622,43838683,.,+,.,ENSG00000283477.1,miRNA,MIR6079,3,,,,,,,,,HGNC:50114,,,,,
chr1,ENSEMBL,transcript,43838622,43838683,.,+,.,ENSG00000283477.1,miRNA,MIR6079,3,GENCODE_Primary,ENST00000635807.1,miRNA,MIR6079-201,,,NA,,HGNC:50114,,,,,
chr1,ENSEMBL,exon,43838622,43838683,.,+,.,ENSG00000283477.1,miRNA,MIR6079,3,GENCODE_Primary,ENST00000635807.1,miRNA,MIR6079-201,1,ENSE00003797398.1,NA,,HGNC:50114,,,,,
chr1,ENSEMBL,gene,44545493,44545552,.,+,.,ENSG00000263381.1,miRNA,MIR5584,3,,,,,,,,,HGNC:43507,,,,,
chr1,ENSEMBL,transcript,44545493,44545552,.,+,.,ENSG00000263381.1,miRNA,MIR5584,3,GENCODE_Primary,ENST00000581357.1,miRNA,MIR5584-201,,,NA,,HGNC:43507,,,,,
chr1,ENSEMBL,exon,44545493,44545552,.,+,.,ENSG00000263381.1,miRNA,MIR5584,3,GENCODE_Primary,ENST00000581357.1,miRNA,MIR5584-201,1,ENSE00002699305.1,NA,,HGNC:43507,,,,,
chr1,ENSEMBL,gene,51059837,51059905,.,+,.,ENSG00000265538.1,miRNA,MIR4421,3,,,,,,,,,HGNC:41879,,,,,
chr1,ENSEMBL,transcript,51059837,51059905,.,+,.,ENSG00000265538.1,miRNA,MIR4421,3,GENCODE_Primary,ENST00000578133.1,miRNA,MIR4421-201,,,NA,,HGNC:41879,,,,,
chr1,ENSEMBL,exon,51059837,51059905,.,+,.,ENSG00000265538.1,miRNA,MIR4421,3,GENCODE_Primary,ENST00000578133.1,miRNA,MIR4421-201,1,ENSE00002715236.1,NA,,HGNC:41879,,,,,
chr1,ENSEMBL,gene,51060018,51060103,.,+,.,ENSG00000275816.1,miRNA,MIR6500,3,,,,,,,,,HGNC:49935,,,,,
chr1,ENSEMBL,transcript,51060018,51060103,.,+,.,ENSG00000275816.1,miRNA,MIR6500,3,GENCODE_Primary,ENST00000622700.1,miRNA,MIR6500-201,,,NA,,HGNC:49935,,,,,
chr1,ENSEMBL,exon,51060018,51060103,.,+,.,ENSG00000275816.1,miRNA,MIR6500,3,GENCODE_Primary,ENST00000622700.1,miRNA,MIR6500-201,1,ENSE00003750196.1,NA,,HGNC:49935,,,,,
chr1,ENSEMBL,gene,51836344,51836402,.,-,.,ENSG00000283899.1,miRNA,MIR761,3,,,,,,,,,HGNC:37305,,,,,
chr1,ENSEMBL,transcript,51836344,51836402,.,-,.,ENSG00000283899.1,miRNA,MIR761,3,GENCODE_Primary,ENST00000390787.2,miRNA,MIR761-201,,,NA,,HGNC:37305,,,,,
chr1,ENSEMBL,exon,51836344,51836402,.,-,.,ENSG00000283899.1,miRNA,MIR761,3,GENCODE_Primary,ENST00000390787.2,miRNA,MIR761-201,1,ENSE00001508464.2,NA,,HGNC:37305,,,,,
chr1,ENSEMBL,gene,52928674,52928772,.,+,.,ENSG00000264834.1,miRNA,ENSG00000264834,3,,,,,,,,,,,,,,
chr1,ENSEMBL,transcript,52928674,52928772,.,+,.,ENSG00000264834.1,miRNA,ENSG00000264834,3,GENCODE_Primary,ENST00000580581.1,miRNA,ENST00000580581,,,NA,,,,,,,
chr1,ENSEMBL,exon,52928674,52928772,.,+,.,ENSG00000264834.1,miRNA,ENSG00000264834,3,GENCODE_Primary,ENST00000580581.1,miRNA,ENST00000580581,1,ENSE00002716055.1,NA,,,,,,,
chr1,ENSEMBL,gene,52934930,52935017,.,+,.,ENSG00000266188.1,miRNA,ENSG00000266188,3,,,,,,,,,,,,,,
chr1,ENSEMBL,transcript,52934930,52935017,.,+,.,ENSG00000266188.1,miRNA,ENSG00000266188,3,GENCODE_Primary,ENST00000578844.1,miRNA,ENST00000578844,,,NA,,,,,,,
chr1,ENSEMBL,exon,52934930,52935017,.,+,.,ENSG00000266188.1,miRNA,ENSG00000266188,3,GENCODE_Primary,ENST00000578844.1,miRNA,ENST00000578844,1,ENSE00002701874.1,NA,,,,,,,
chr1,ENSEMBL,gene,52940314,52940413,.,+,.,ENSG00000265815.1,miRNA,ENSG00000265815,3,,,,,,,,,,,,,,
chr1,ENSEMBL,transcript,52940314,52940413,.,+,.,ENSG00000265815.1,miRNA,ENSG00000265815,3,GENCODE_Primary,ENST00000577677.1,miRNA,ENST00000577677,,,NA,,,,,,,
chr1,ENSEMBL,exon,52940314,52940413,.,+,.,ENSG00000265815.1,miRNA,ENSG00000265815,3,GENCODE_Primary,ENST00000577677.1,miRNA,ENST00000577677,1,ENSE00002720256.1,NA,,,,,,,
chr1,ENSEMBL,gene,54054079,54054154,.,+,.,ENSG00000283749.1,miRNA,MIR4781,3,,,,,,,,,HGNC:41769,,,,,
chr1,ENSEMBL,transcript,54054079,54054154,.,+,.,ENSG00000283749.1,miRNA,MIR4781,3,GENCODE_Primary,ENST00000585250.1,miRNA,MIR4781-201,,,NA,,HGNC:41769,,,,,
chr1,ENSEMBL,exon,54054079,54054154,.,+,.,ENSG00000283749.1,miRNA,MIR4781,3,GENCODE_Primary,ENST00000585250.1,miRNA,MIR4781-201,1,ENSE00002727597.1,NA,,HGNC:41769,,,,,
chr1,ENSEMBL,gene,55225641,55225723,.,+,.,ENSG00000265822.1,miRNA,MIR4422,3,,,,,,,,,HGNC:41654,,,,,
chr1,ENSEMBL,transcript,55225641,55225723,.,+,.,ENSG00000265822.1,miRNA,MIR4422,3,GENCODE_Primary,ENST00000581938.1,miRNA,MIR4422-201,,,NA,,HGNC:41654,,,,,
chr1,ENSEMBL,exon,55225641,55225723,.,+,.,ENSG00000265822.1,miRNA,MIR4422,3,GENCODE_Primary,ENST00000581938.1,miRNA,MIR4422-201,1,ENSE00002728171.1,NA,,HGNC:41654,,,,,
chr1,ENSEMBL,gene,59733227,59733296,.,-,.,ENSG00000266150.1,miRNA,MIR4711,3,,,,,,,,,HGNC:41847,,,,,
chr1,ENSEMBL,transcript,59733227,59733296,.,-,.,ENSG00000266150.1,miRNA,MIR4711,3,GENCODE_Primary,ENST00000578274.1,miRNA,MIR4711-201,,,NA,,HGNC:41847,,,,,
chr1,ENSEMBL,exon,59733227,59733296,.,-,.,ENSG00000266150.1,miRNA,MIR4711,3,GENCODE_Primary,ENST00000578274.1,miRNA,MIR4711-201,1,ENSE00002696101.1,NA,,HGNC:41847,,,,,
chr1,ENSEMBL,gene,62078786,62078859,.,+,.,ENSG00000263908.1,miRNA,MIR3116-1,3,,,,,,,,,HGNC:38200,,,,,
chr1,ENSEMBL,transcript,62078786,62078859,.,+,.,ENSG00000263908.1,miRNA,MIR3116-1,3,GENCODE_Primary,ENST00000584654.1,miRNA,MIR3116-1-201,,,NA,,HGNC:38200,,,,,
chr1,ENSEMBL,exon,62078786,62078859,.,+,.,ENSG00000263908.1,miRNA,MIR3116-1,3,GENCODE_Primary,ENST00000584654.1,miRNA,MIR3116-1-201,1,ENSE00002695920.1,NA,,HGNC:38200,,,,,
chr1,ENSEMBL,gene,62078789,62078856,.,-,.,ENSG00000283690.1,miRNA,MIR3116-2,3,,,,,,,,,HGNC:38318,,,,,
chr1,ENSEMBL,transcript,62078789,62078856,.,-,.,ENSG00000283690.1,miRNA,MIR3116-2,3,GENCODE_Primary,ENST00000636415.1,miRNA,MIR3116-2-201,,,NA,,HGNC:38318,,,,,
chr1,ENSEMBL,exon,62078789,62078856,.,-,.,ENSG00000283690.1,miRNA,MIR3116-2,3,GENCODE_Primary,ENST00000636415.1,miRNA,MIR3116-2-201,1,ENSE00003799465.1,NA,,HGNC:38318,,,,,
chr1,ENSEMBL,gene,63326925,63326984,.,-,.,ENSG00000275836.1,miRNA,MIR6068,3,,,,,,,,,HGNC:50261,,,,,
chr1,ENSEMBL,transcript,63326925,63326984,.,-,.,ENSG00000275836.1,miRNA,MIR6068,3,GENCODE_Primary,ENST00000615405.1,miRNA,MIR6068-201,,,NA,,HGNC:50261,,,,,
chr1,ENSEMBL,exon,63326925,63326984,.,-,.,ENSG00000275836.1,miRNA,MIR6068,3,GENCODE_Primary,ENST00000615405.1,miRNA,MIR6068-201,1,ENSE00003735612.1,NA,,HGNC:50261,,,,,
chr1,ENSEMBL,gene,64579847,64579923,.,+,.,ENSG00000264470.1,miRNA,MIR4794,3,,,,,,,,,HGNC:41829,,,,,
chr1,ENSEMBL,transcript,64579847,64579923,.,+,.,ENSG00000264470.1,miRNA,MIR4794,3,GENCODE_Primary,ENST00000582305.1,miRNA,MIR4794-201,,,NA,,HGNC:41829,,,,,
chr1,ENSEMBL,exon,64579847,64579923,.,+,.,ENSG00000264470.1,miRNA,MIR4794,3,GENCODE_Primary,ENST00000582305.1,miRNA,MIR4794-201,1,ENSE00002703893.1,NA,,HGNC:41829,,,,,
chr1,ENSEMBL,gene,65057755,65057842,.,-,.,ENSG00000265996.1,miRNA,MIR3671,3,,,,,,,,,HGNC:38925,,,,,
chr1,ENSEMBL,transcript,65057755,65057842,.,-,.,ENSG00000265996.1,miRNA,MIR3671,3,GENCODE_Primary,ENST00000580455.1,miRNA,MIR3671-201,,,NA,,HGNC:38925,,,,,
chr1,ENSEMBL,exon,65057755,65057842,.,-,.,ENSG00000265996.1,miRNA,MIR3671,3,GENCODE_Primary,ENST00000580455.1,miRNA,MIR3671-201,1,ENSE00002731146.1,NA,,HGNC:38925,,,,,
chr1,ENSEMBL,gene,65058434,65058508,.,-,.,ENSG00000199135.1,miRNA,MIR101-1,3,,,,,,,,,HGNC:31488,,,,,
chr1,ENSEMBL,transcript,65058434,65058508,.,-,.,ENSG00000199135.1,miRNA,MIR101-1,3,GENCODE_Primary,ENST00000362265.1,miRNA,MIR101-1-201,,,NA,,HGNC:31488,,,,,
chr1,ENSEMBL,exon,65058434,65058508,.,-,.,ENSG00000199135.1,miRNA,MIR101-1,3,GENCODE_Primary,ENST00000362265.1,miRNA,MIR101-1-201,1,ENSE00001437028.1,NA,,HGNC:31488,,,,,
chr1,ENSEMBL,gene,66628440,66628517,.,+,.,ENSG00000264720.3,miRNA,MIR3117,3,,,,,,,,,HGNC:38385,,,,,
chr1,ENSEMBL,transcript,66628440,66628517,.,+,.,ENSG00000264720.3,miRNA,MIR3117,3,GENCODE_Primary,ENST00000584034.3,miRNA,MIR3117-201,,,NA,,HGNC:38385,,,,,
chr1,ENSEMBL,exon,66628440,66628517,.,+,.,ENSG00000264720.3,miRNA,MIR3117,3,GENCODE_Primary,ENST00000584034.3,miRNA,MIR3117-201,1,ENSE00002724472.3,NA,,HGNC:38385,,,,,
chr1,ENSEMBL,gene,68183518,68183610,.,-,.,ENSG00000221203.1,miRNA,MIR1262,3,,,,,,,,,HGNC:35328,,,,,
chr1,ENSEMBL,transcript,68183518,68183610,.,-,.,ENSG00000221203.1,miRNA,MIR1262,3,GENCODE_Primary,ENST00000408276.1,miRNA,MIR1262-201,,,NA,,HGNC:35328,,,,,
chr1,ENSEMBL,exon,68183518,68183610,.,-,.,ENSG00000221203.1,miRNA,MIR1262,3,GENCODE_Primary,ENST00000408276.1,miRNA,MIR1262-201,1,ENSE00001564911.1,NA,,HGNC:35328,,,,,
chr1,ENSEMBL,gene,71067631,71067716,.,-,.,ENSG00000207721.1,miRNA,MIR186,3,,,,,,,,,HGNC:31557,,,,,
chr1,ENSEMBL,transcript,71067631,71067716,.,-,.,ENSG00000207721.1,miRNA,MIR186,3,GENCODE_Primary,ENST00000384988.1,miRNA,MIR186-201,,,NA,,HGNC:31557,,,,,
chr1,ENSEMBL,exon,71067631,71067716,.,-,.,ENSG00000207721.1,miRNA,MIR186,3,GENCODE_Primary,ENST00000384988.1,miRNA,MIR186-201,1,ENSE00001499995.1,NA,,HGNC:31557,,,,,
chr1,ENSEMBL,gene,77060143,77060202,.,+,.,ENSG00000276081.1,miRNA,MIR7156,3,,,,,,,,,HGNC:50023,,,,,
chr1,ENSEMBL,transcript,77060143,77060202,.,+,.,ENSG00000276081.1,miRNA,MIR7156,3,GENCODE_Primary,ENST00000620979.1,miRNA,MIR7156-201,,,NA,,HGNC:50023,,,,,
chr1,ENSEMBL,exon,77060143,77060202,.,+,.,ENSG00000276081.1,miRNA,MIR7156,3,GENCODE_Primary,ENST00000620979.1,miRNA,MIR7156-201,1,ENSE00003732594.1,NA,,HGNC:50023,,,,,
chr1,ENSEMBL,gene,85133794,85133873,.,+,.,ENSG00000266110.1,miRNA,MIR4423,3,,,,,,,,,HGNC:41784,,,,,
chr1,ENSEMBL,transcript,85133794,85133873,.,+,.,ENSG00000266110.1,miRNA,MIR4423,3,GENCODE_Primary,ENST00000580922.1,miRNA,MIR4423-201,,,NA,,HGNC:41784,,,,,
chr1,ENSEMBL,exon,85133794,85133873,.,+,.,ENSG00000266110.1,miRNA,MIR4423,3,GENCODE_Primary,ENST00000580922.1,miRNA,MIR4423-201,1,ENSE00002703092.1,NA,,HGNC:41784,,,,,
chr1,ENSEMBL,gene,86357632,86357687,.,-,.,ENSG00000278281.1,miRNA,MIR7856,3,,,,,,,,,HGNC:50268,,,,,
chr1,ENSEMBL,transcript,86357632,86357687,.,-,.,ENSG00000278281.1,miRNA,MIR7856,3,GENCODE_Primary,ENST00000618009.1,miRNA,MIR7856-201,,,NA,,HGNC:50268,,,,,
chr1,ENSEMBL,exon,86357632,86357687,.,-,.,ENSG00000278281.1,miRNA,MIR7856,3,GENCODE_Primary,ENST00000618009.1,miRNA,MIR7856-201,1,ENSE00003714542.1,NA,,HGNC:50268,,,,,
chr1,ENSEMBL,gene,93846832,93846911,.,+,.,ENSG00000211575.3,miRNA,MIR760,3,,,,,,,,,HGNC:33666,,,,,
chr1,ENSEMBL,transcript,93846832,93846911,.,+,.,ENSG00000211575.3,miRNA,MIR760,3,GENCODE_Primary,ENST00000390220.3,miRNA,MIR760-201,,,NA,,HGNC:33666,,,,,
chr1,ENSEMBL,exon,93846832,93846911,.,+,.,ENSG00000211575.3,miRNA,MIR760,3,GENCODE_Primary,ENST00000390220.3,miRNA,MIR760-201,1,ENSE00001507647.3,NA,,HGNC:33666,,,,,
chr1,ENSEMBL,gene,94745860,94745900,.,-,.,ENSG00000263526.1,miRNA,MIR378G,3,,,,,,,,,HGNC:41785,,,,,
chr1,ENSEMBL,transcript,94745860,94745900,.,-,.,ENSG00000263526.1,miRNA,MIR378G,3,GENCODE_Primary,ENST00000579876.1,miRNA,MIR378G-201,,,NA,,HGNC:41785,,,,,
chr1,ENSEMBL,exon,94745860,94745900,.,-,.,ENSG00000263526.1,miRNA,MIR378G,3,GENCODE_Primary,ENST00000579876.1,miRNA,MIR378G-201,1,ENSE00002687356.1,NA,,HGNC:41785,,,,,
chr1,ENSEMBL,gene,98045242,98045351,.,-,.,ENSG00000284247.1,miRNA,MIR2682,3,,,,,,,,,HGNC:41688,,,,,
chr1,ENSEMBL,transcript,98045242,98045351,.,-,.,ENSG00000284247.1,miRNA,MIR2682,3,GENCODE_Primary,ENST00000580305.1,miRNA,MIR2682-201,,,NA,,HGNC:41688,,,,,
chr1,ENSEMBL,exon,98045242,98045351,.,-,.,ENSG00000284247.1,miRNA,MIR2682,3,GENCODE_Primary,ENST00000580305.1,miRNA,MIR2682-201,1,ENSE00002727654.1,NA,,HGNC:41688,,,,,
chr1,ENSEMBL,gene,98046070,98046171,.,-,.,ENSG00000284202.1,miRNA,MIR137,3,,,,,,,,,HGNC:31523,,,,,
chr1,ENSEMBL,transcript,98046070,98046171,.,-,.,ENSG00000284202.1,miRNA,MIR137,3,GENCODE_Primary,ENST00000385223.1,miRNA,MIR137-201,,,NA,,HGNC:31523,,,,,
chr1,ENSEMBL,exon,98046070,98046171,.,-,.,ENSG00000284202.1,miRNA,MIR137,3,GENCODE_Primary,ENST00000385223.1,miRNA,MIR137-201,1,ENSE00001500229.1,NA,,HGNC:31523,,,,,
chr1,ENSEMBL,gene,100281241,100281308,.,+,.,ENSG00000207750.1,miRNA,MIR553,3,,,,,,,,,HGNC:32809,,,,,
chr1,ENSEMBL,transcript,100281241,100281308,.,+,.,ENSG00000207750.1,miRNA,MIR553,3,GENCODE_Primary,ENST00000385017.1,miRNA,MIR553-201,,,NA,,HGNC:32809,,,,,
chr1,ENSEMBL,exon,100281241,100281308,.,+,.,ENSG00000207750.1,miRNA,MIR553,3,GENCODE_Primary,ENST00000385017.1,miRNA,MIR553-201,1,ENSE00001500024.1,NA,,HGNC:32809,,,,,
chr1,ENSEMBL,gene,107897223,107897304,.,+,.,ENSG00000275455.1,miRNA,MIR7852,3,,,,,,,,,HGNC:50201,,,,,
chr1,ENSEMBL,transcript,107897223,107897304,.,+,.,ENSG00000275455.1,miRNA,MIR7852,3,GENCODE_Primary,ENST00000617442.1,miRNA,MIR7852-201,,,NA,,HGNC:50201,,,,,
chr1,ENSEMBL,exon,107897223,107897304,.,+,.,ENSG00000275455.1,miRNA,MIR7852,3,GENCODE_Primary,ENST00000617442.1,miRNA,MIR7852-201,1,ENSE00003713050.1,NA,,HGNC:50201,,,,,
chr1,ENSEMBL,gene,109598893,109598967,.,+,.,ENSG00000284443.1,miRNA,MIR197,3,,,,,,,,,HGNC:31569,,,,,
chr1,ENSEMBL,transcript,109598893,109598967,.,+,.,ENSG00000284443.1,miRNA,MIR197,3,GENCODE_Primary,ENST00000384976.2,miRNA,MIR197-201,,,NA,,HGNC:31569,,,,,
chr1,ENSEMBL,exon,109598893,109598967,.,+,.,ENSG00000284443.1,miRNA,MIR197,3,GENCODE_Primary,ENST00000384976.2,miRNA,MIR197-201,1,ENSE00001499983.2,NA,,HGNC:31569,,,,,
chr1,ENSEMBL,gene,112461770,112461833,.,-,.,ENSG00000283296.1,miRNA,MIR4256,3,,,,,,,,,HGNC:38388,,,,,
chr1,ENSEMBL,transcript,112461770,112461833,.,-,.,ENSG00000283296.1,miRNA,MIR4256,3,GENCODE_Primary,ENST00000636356.1,miRNA,MIR4256-201,,,NA,,HGNC:38388,,,,,
chr1,ENSEMBL,exon,112461770,112461833,.,-,.,ENSG00000283296.1,miRNA,MIR4256,3,GENCODE_Primary,ENST00000636356.1,miRNA,MIR4256-201,1,ENSE00003795566.1,NA,,HGNC:38388,,,,,
chr1,ENSEMBL,gene,116560024,116560111,.,-,.,ENSG00000264419.1,miRNA,MIR548AC,3,,,,,,,,,HGNC:41626,,,,,
chr1,ENSEMBL,transcript,116560024,116560111,.,-,.,ENSG00000264419.1,miRNA,MIR548AC,3,GENCODE_Primary,ENST00000585049.1,miRNA,MIR548AC-201,,,NA,,HGNC:41626,,,,,
chr1,ENSEMBL,exon,116560024,116560111,.,-,.,ENSG00000264419.1,miRNA,MIR548AC,3,GENCODE_Primary,ENST00000585049.1,miRNA,MIR548AC-201,1,ENSE00002696940.1,NA,,HGNC:41626,,,,,
chr1,ENSEMBL,gene,116671749,116671827,.,+,.,ENSG00000211543.2,miRNA,MIR320B1,3,,,,,,,,,HGNC:35247,,,,,
chr1,ENSEMBL,transcript,116671749,116671827,.,+,.,ENSG00000211543.2,miRNA,MIR320B1,3,GENCODE_Primary,ENST00000390209.2,miRNA,MIR320B1-201,,,NA,,HGNC:35247,,,,,
chr1,ENSEMBL,exon,116671749,116671827,.,+,.,ENSG00000211543.2,miRNA,MIR320B1,3,GENCODE_Primary,ENST00000390209.2,miRNA,MIR320B1-201,1,ENSE00001507636.2,NA,,HGNC:35247,,,,,
chr1,ENSEMBL,gene,117094643,117094728,.,+,.,ENSG00000215930.1,miRNA,MIR942,3,,,,,,,,,HGNC:33688,,,,,
chr1,ENSEMBL,transcript,117094643,117094728,.,+,.,ENSG00000215930.1,miRNA,MIR942,3,GENCODE_Primary,ENST00000401111.1,miRNA,MIR942-201,,,NA,,HGNC:33688,,,,,
chr1,ENSEMBL,exon,117094643,117094728,.,+,.,ENSG00000215930.1,miRNA,MIR942,3,GENCODE_Primary,ENST00000401111.1,miRNA,MIR942-201,1,ENSE00001546455.1,NA,,HGNC:33688,,,,,
chr1,ENSEMBL,gene,145850587,145850645,.,-,.,ENSG00000278549.1,miRNA,MIR6736,3,,,,,,,,,HGNC:50072,,,,,
chr1,ENSEMBL,transcript,145850587,145850645,.,-,.,ENSG00000278549.1,miRNA,MIR6736,3,GENCODE_Primary,ENST00000616799.1,miRNA,MIR6736-201,,,NA,,HGNC:50072,,,,,
chr1,ENSEMBL,exon,145850587,145850645,.,-,.,ENSG00000278549.1,miRNA,MIR6736,3,GENCODE_Primary,ENST00000616799.1,miRNA,MIR6736-201,1,ENSE00003747035.1,NA,,HGNC:50072,,,,,
chr1,ENSEMBL,gene,148334479,148334554,.,-,.,ENSG00000283676.1,miRNA,MIR5087,3,,,,,,,,,HGNC:43480,,,,,
chr1,ENSEMBL,transcript,148334479,148334554,.,-,.,ENSG00000283676.1,miRNA,MIR5087,3,GENCODE_Primary,ENST00000635826.1,miRNA,MIR5087-201,,,NA,,HGNC:43480,,,,,
chr1,ENSEMBL,exon,148334479,148334554,.,-,.,ENSG00000283676.1,miRNA,MIR5087,3,GENCODE_Primary,ENST00000635826.1,miRNA,MIR5087-201,1,ENSE00003794350.1,NA,,HGNC:43480,,,,,
chr1,ENSEMBL,gene,148388282,148388363,.,+,.,ENSG00000278596.1,miRNA,MIR6077,3,,,,,,,,,HGNC:50025,,,,,
chr1,ENSEMBL,transcript,148388282,148388363,.,+,.,ENSG00000278596.1,miRNA,MIR6077,3,GENCODE_Primary,ENST00000619691.1,miRNA,MIR6077-201,,,NA,,HGNC:50025,,,,,
chr1,ENSEMBL,exon,148388282,148388363,.,+,.,ENSG00000278596.1,miRNA,MIR6077,3,GENCODE_Primary,ENST00000619691.1,miRNA,MIR6077-201,1,ENSE00003728199.1,NA,,HGNC:50025,,,,,
chr1,ENSEMBL,gene,150492345,150492410,.,+,.,ENSG00000283933.1,miRNA,MIR6878,3,,,,,,,,,HGNC:50269,,,,,
chr1,ENSEMBL,transcript,150492345,150492410,.,+,.,ENSG00000283933.1,miRNA,MIR6878,3,GENCODE_Primary,ENST00000635784.1,miRNA,MIR6878-201,,,NA,,HGNC:50269,,,,,
chr1,ENSEMBL,exon,150492345,150492410,.,+,.,ENSG00000283933.1,miRNA,MIR6878,3,GENCODE_Primary,ENST00000635784.1,miRNA,MIR6878-201,1,ENSE00003792790.1,NA,,HGNC:50269,,,,,
chr1,ENSEMBL,gene,150551929,150552014,.,+,.,ENSG00000264553.1,miRNA,MIR4257,3,,,,,,,,,HGNC:38312,,,,,
chr1,ENSEMBL,transcript,150551929,150552014,.,+,.,ENSG00000264553.1,miRNA,MIR4257,3,GENCODE_Primary,ENST00000581735.1,miRNA,MIR4257-201,,,NA,,HGNC:38312,,,,,
chr1,ENSEMBL,exon,150551929,150552014,.,+,.,ENSG00000264553.1,miRNA,MIR4257,3,GENCODE_Primary,ENST00000581735.1,miRNA,MIR4257-201,1,ENSE00002690333.1,NA,,HGNC:38312,,,,,
chr1,ENSEMBL,gene,151545796,151545891,.,+,.,ENSG00000207606.1,miRNA,MIR554,3,,,,,,,,,HGNC:32810,,,,,
chr1,ENSEMBL,transcript,151545796,151545891,.,+,.,ENSG00000207606.1,miRNA,MIR554,3,GENCODE_Primary,ENST00000384874.1,miRNA,MIR554-201,,,NA,,HGNC:32810,,,,,
